Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,True Label,Short_MA,Long_MA
2017-02-09,2017,2,9,Thursday,6,2017-06,229.24,230.95,229.24,230.6,65955200.0,214.78,0.005932598935429523,+,212.83071428571446,210.2212
2017-02-10,2017,2,10,Friday,6,2017-06,231.0,231.77,230.62,231.51,66015900.0,215.63,0.003946091491009218,+,213.1878571428573,210.4428
2017-02-13,2017,2,13,Monday,7,2017-07,232.08,233.07,232.05,232.77,55182100.0,216.8,0.005442620621369132,+,213.532142857143,210.6976
2017-02-14,2017,2,14,Tuesday,7,2017-07,232.56,233.71,232.16,233.7,71109000.0,217.67,0.003995451907724768,+,213.807142857143,210.9848
2017-02-15,2017,2,15,Wednesday,7,2017-07,233.45,235.14,233.39,234.92,86785800.0,218.8,0.005220147350252002,+,214.1785714285716,211.2926
2017-02-16,2017,2,16,Thursday,7,2017-07,234.95,235.16,233.85,234.72,84722400.0,218.62,-0.0008511520854307397,-,214.56142857142876,211.5724
2017-02-17,2017,2,17,Friday,7,2017-07,233.95,235.09,233.93,235.09,77204100.0,218.96,0.001576304288149366,+,215.06285714285733,211.846
2017-02-21,2017,2,21,Tuesday,8,2017-08,235.52,236.69,235.51,236.49,88946100.0,220.26,0.005955148958167733,+,215.65857142857158,212.092
2017-02-22,2017,2,22,Wednesday,8,2017-08,236.02,236.54,235.83,236.28,62115200.0,220.07,-0.0008880362214034321,-,216.23500000000016,212.324
2017-02-23,2017,2,23,Thursday,8,2017-08,236.88,236.9,235.56,236.44,74615900.0,220.22,0.0006770716363979634,+,216.81214285714302,212.5338
2017-02-24,2017,2,24,Friday,8,2017-08,235.46,236.79,235.41,236.74,82381600.0,220.5,0.001268970815749837,+,217.30500000000012,212.754
2017-02-27,2017,2,27,Monday,9,2017-09,236.64,237.31,236.35,237.11,56515400.0,220.84,0.0015629236450382946,+,217.84928571428588,212.95300000000003
2017-02-28,2017,2,28,Tuesday,9,2017-09,236.67,236.95,236.02,236.47,96961900.0,220.25,-0.002699151465269889,-,218.35071428571445,213.17500000000004
2017-03-01,2017,3,1,Wednesday,9,2017-09,238.39,240.32,238.37,239.78,149158200.0,223.33,0.013997503949355172,+,219.05214285714302,213.44140000000004
2017-03-02,2017,3,2,Thursday,9,2017-09,239.56,239.57,238.21,238.27,70246000.0,221.92,-0.006297399255891678,-,219.56214285714302,213.68780000000004
2017-03-03,2017,3,3,Friday,9,2017-09,238.17,238.61,237.73,238.42,81974300.0,222.06,0.0006295434510463771,+,220.02142857142871,213.9278
2017-03-06,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500.0,221.4,-0.002977936758045363,-,220.3500000000001,214.1384
2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700.0,220.74,-0.0029869002723765803,-,220.56928571428585,214.3476
2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800.0,220.33,-0.0018565150357187086,-,220.6785714285716,214.5558
2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900.0,220.61,0.0012681191412857726,+,220.82071428571444,214.7636
2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700.0,221.38,0.003504266138306233,+,220.99357142857158,214.9762
2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800.0,221.49,0.0005047396451864916,+,221.08142857142872,215.226
2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800.0,220.65,-0.0038265219130639854,-,221.12285714285733,215.4598
2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800.0,222.56,0.008653586024250703,+,221.29000000000016,215.7472
2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000.0,222.12,-0.0019671066528875736,-,221.40571428571442,215.9938
2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100.0,221.73,-0.0017562371665537089,-,221.46928571428586,216.2078
2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000.0,221.48,-0.0010968180371444538,-,221.557142857143,216.41999999999996
2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300.0,218.64,-0.012839448778717122,-,221.22214285714298,216.56039999999993
2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200.0,219.15,0.0023530897868770943,+,221.0242857142859,216.72499999999988
2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300.0,218.92,-0.0010670816722699874,-,220.80000000000013,216.88499999999988
2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900.0,218.76,-0.0007264129592852164,-,220.6114285714287,217.02979999999988
2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500.0,218.54,-0.0010262409525592098,-,220.45428571428585,217.18079999999992
2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900.0,220.13,0.007276878016846178,+,220.44000000000008,217.35399999999993
2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400.0,220.33,0.0009348206913264434,+,220.42000000000007,217.54599999999994
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900.0,221.04,0.003184189345794897,+,220.3957142857144,217.7429999999999
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100.0,220.52,-0.002327665077450858,-,220.3264285714287,217.94519999999997
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500.0,220.14,-0.0017391312771488645,-,220.29000000000008,218.12439999999992
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200.0,220.28,0.0006374199767946731,+,220.12714285714299,218.31739999999996
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600.0,219.62,-0.002972754770071307,-,219.94857142857154,218.4702
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800.0,220.24,0.002811121092683333,+,219.842142857143,218.5986
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300.0,220.02,-0.0010192847256733641,-,219.73785714285717,218.727
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300.0,220.15,0.0005951200709011227,+,219.84571428571442,218.86479999999997
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300.0,219.88,-0.00118974016324358,-,219.89785714285725,219.02359999999996
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400.0,218.92,-0.004381849024538309,-,219.89785714285725,219.16359999999997
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400.0,217.5,-0.0064949208595315175,-,219.80785714285724,219.27359999999996
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400.0,219.43,0.008859882193291702,+,219.87142857142865,219.41939999999997
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800.0,218.77,-0.002984218149309048,-,219.77428571428572,219.5228
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900.0,218.37,-0.0018386873716730312,-,219.63428571428582,219.6258
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200.0,220.15,0.008139170877867752,+,219.57071428571442,219.7642
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800.0,219.44,-0.003186826287539413,-,219.49357142857156,219.8828
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900.0,221.86,0.010997916635086868,+,219.61642857142868,220.0244
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300.0,223.15,0.005818548362969357,+,219.82142857142867,220.1748
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500.0,223.01,-0.0006287476557012006,-,220.06357142857155,220.299
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300.0,223.2,0.0008388576373745683,+,220.27500000000006,220.40960000000004
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800.0,222.71,-0.002179338547028342,-,220.467142857143,220.4878
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500.0,223.27,0.0025201610140552773,+,220.69000000000008,220.5808
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700.0,223.36,0.0003771797954372769,+,220.93857142857155,220.66880000000003
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700.0,223.08,-0.001214663571665664,-,221.23571428571438,220.72520000000003
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700.0,223.35,0.0011741435612460105,+,221.65357142857152,220.79080000000005
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300.0,224.23,0.003937164416324857,+,221.99642857142865,220.87100000000007
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700.0,224.19,-0.0001670657530653541,-,222.3835714285715,220.94480000000007
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200.0,223.98,-0.0009178921450184726,-,222.7842857142858,221.00760000000002
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800.0,224.38,0.00179571018808522,+,223.08642857142868,221.09020000000004
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300.0,223.93,-0.002042674474137862,-,223.4071428571429,221.10220000000004
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700.0,223.55,-0.001670914992395689,-,223.52785714285724,221.13480000000004
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900.0,224.79,0.005523500901528644,+,223.64500000000007,221.18940000000006
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800.0,224.58,-0.0009156510208161439,-,223.7571428571429,221.25300000000007
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100.0,220.6,-0.017743995049362967,-,223.57142857142867,221.25020000000006
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700.0,221.48,0.004028443624477296,+,223.48357142857154,221.2732000000001
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400.0,222.92,0.0065041532017464645,+,223.45857142857156,221.3194000000001
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600.0,224.06,0.005077347792505682,+,223.5085714285715,221.37300000000008
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700.0,224.55,0.0022129869337406127,+,223.61357142857156,221.4342000000001
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700.0,225.08,0.002332656463401195,+,223.73714285714297,221.52280000000007
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700.0,226.15,0.00477953536389064,+,223.87428571428586,221.59460000000007
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900.0,226.11,-0.00020673232172141454,-,224.01142857142867,221.67440000000005
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900.0,225.91,-0.0008688062127539807,-,224.1492857142858,221.75800000000007
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000.0,225.85,-0.00024842689981063865,-,224.2542857142858,221.84540000000007
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000.0,227.65,0.00795204155908169,+,224.52000000000007,222.02560000000008
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100.0,228.41,0.0033286002773342807,+,224.8671428571429,222.21080000000006
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800.0,228.24,-0.0007370642649492388,-,225.1135714285715,222.39720000000008
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400.0,227.51,-0.003196991859303444,-,225.32285714285726,222.57220000000007
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300.0,227.93,0.0018503029277483485,+,225.84642857142867,222.76000000000008
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700.0,228.04,0.0004923823331746124,+,226.31500000000008,222.91820000000007
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400.0,227.7,-0.0015177049293091385,-,226.65642857142865,223.0656000000001
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100.0,227.65,-0.00020559899403926885,-,226.91285714285723,223.1978000000001
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000.0,228.76,0.0048900797791622255,+,227.21357142857147,223.36260000000007
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300.0,228.47,-0.0012676642560701668,-,227.4557142857143,223.5292000000001
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900.0,228.03,-0.0019243798977302,-,227.5900000000001,223.6842000000001
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100.0,228.08,0.00021861147120705304,+,227.73071428571438,223.85340000000008
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800.0,229.98,0.008325022070450494,+,228.02142857142863,224.04820000000007
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400.0,228.43,-0.0067441492773334675,-,228.2057142857143,224.21640000000008
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600.0,228.37,-0.0002468875370490453,-,228.2571428571429,224.38080000000008
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100.0,228.27,-0.0004527389268550453,-,228.2471428571429,224.54860000000008
2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800.0,228.54,0.00119439245177122,+,228.26857142857145,224.74100000000013
2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500.0,228.69,0.0006579748994761657,+,228.35285714285718,224.9648000000001
2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700.0,226.85,-0.008056110272271155,-,228.27571428571432,225.11320000000012
2017-06-28,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600.0,228.88,0.008950292757973209,+,228.33571428571437,225.31540000000007
2017-06-29,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700.0,226.87,-0.008788895377058181,-,228.27642857142865,225.48540000000008
2017-06-30,2017,6,30,Friday,26,2017-26,242.28,242.71,241.58,241.8,86820700.0,227.29,0.00186445924090739,+,228.25071428571437,225.6282000000001
2017-07-03,2017,7,3,Monday,27,2017-27,242.88,243.38,242.21,242.21,39153800.0,227.68,0.0016957084458284475,+,228.17357142857142,225.79300000000012
2017-07-05,2017,7,5,Wednesday,27,2017-27,242.63,243.01,241.7,242.77,54427600.0,228.2,0.0023120282434978545,+,228.15428571428575,225.91980000000012
2017-07-06,2017,7,6,Thursday,27,2017-27,241.89,242.03,240.34,240.55,65400800.0,226.12,-0.009144403205328609,-,228.01785714285717,225.97920000000016
2017-07-07,2017,7,7,Friday,27,2017-27,241.21,242.28,240.56,242.11,57972300.0,227.58,0.006485057260907645,+,227.98214285714286,226.07060000000016
2017-07-10,2017,7,10,Monday,28,2017-28,242.11,242.8,241.76,242.37,36663300.0,227.83,0.0010739569332407497,+,227.82857142857142,226.1632000000001
2017-07-11,2017,7,11,Tuesday,28,2017-28,242.37,242.55,240.85,242.19,50354600.0,227.66,-0.0007427522218103054,-,227.77357142857144,226.26220000000012
2017-07-12,2017,7,12,Wednesday,28,2017-28,243.3,244.2,243.3,244.01,59610400.0,229.37,0.007514813304275947,+,227.845,226.38420000000016
2017-07-13,2017,7,13,Thursday,28,2017-28,244.02,244.55,243.76,244.42,39471600.0,229.76,0.0016802172168213225,+,227.95142857142858,226.51220000000012
2017-07-14,2017,7,14,Friday,28,2017-28,244.42,245.97,244.31,245.56,60262700.0,230.83,0.004664067961450025,+,228.115,226.66720000000012
2017-07-17,2017,7,17,Monday,29,2017-29,245.47,245.91,245.33,245.53,33531900.0,230.8,-0.0001222279733491538,-,228.2657142857143,226.81620000000007
2017-07-18,2017,7,18,Tuesday,29,2017-29,245.06,245.72,244.67,245.66,42742500.0,230.92,0.0005295650340571001,+,228.5564285714286,226.95000000000016
2017-07-19,2017,7,19,Wednesday,29,2017-29,246.02,247.0,246.01,246.99,51034300.0,232.17,0.005413902321260489,+,228.7914285714286,227.1096000000001
2017-07-20,2017,7,20,Thursday,29,2017-29,247.28,247.42,246.47,247.1,47135200.0,232.27,0.0004453992270940788,+,229.17714285714285,227.27540000000016
2017-07-21,2017,7,21,Friday,29,2017-29,246.44,246.91,246.18,246.88,82340800.0,232.07,-0.0008901390981937984,-,229.51857142857148,227.42920000000012
2017-07-24,2017,7,24,Monday,30,2017-30,246.79,246.98,246.28,246.82,46622300.0,232.01,-0.0002431488632560486,-,229.82785714285717,227.59080000000014
2017-07-25,2017,7,25,Tuesday,30,2017-30,247.68,247.8,247.16,247.42,54915600.0,232.58,0.002430830408655105,+,230.1407142857143,227.77140000000014
2017-07-26,2017,7,26,Wednesday,30,2017-30,247.75,247.79,247.13,247.43,47575400.0,232.58,4.054571913636451e-05,+,230.60214285714287,227.92720000000014
2017-07-27,2017,7,27,Thursday,30,2017-30,247.96,248.0,245.68,247.2,70766600.0,232.37,-0.0009296927028078494,-,230.94428571428574,228.08300000000014
2017-07-28,2017,7,28,Friday,30,2017-30,246.65,247.06,246.13,246.91,50088400.0,232.1,-0.0011729323308270476,-,231.24928571428575,228.3130000000002
2017-07-31,2017,7,31,Monday,31,2017-31,247.37,247.48,246.53,246.77,65838700.0,231.96,-0.0005671031024471196,-,231.55642857142865,228.52260000000012
2017-08-01,2017,8,1,Tuesday,31,2017-31,247.46,247.5,246.72,247.32,55050400.0,232.48,0.0022287839267591814,+,231.77857142857152,228.71380000000016
2017-08-02,2017,8,2,Wednesday,31,2017-31,247.47,247.6,246.37,247.44,47211200.0,232.59,0.0004852357203324331,+,231.9807142857144,228.88440000000014
2017-08-03,2017,8,3,Thursday,31,2017-31,247.31,247.34,246.64,246.96,40856000.0,232.14,-0.0019398047153478262,-,232.07428571428585,229.03620000000015
2017-08-04,2017,8,4,Friday,31,2017-31,247.52,247.79,246.97,247.41,60191800.0,232.57,0.0018220398195891718,+,232.2007142857144,229.18600000000015
2017-08-07,2017,8,7,Monday,32,2017-32,247.49,247.87,247.37,247.87,31995000.0,233.0,0.0018592077729149281,+,232.3492857142858,229.32300000000015
2017-08-08,2017,8,8,Tuesday,32,2017-32,247.51,248.91,246.83,247.26,61719400.0,232.42,-0.0024608745053544823,-,232.3671428571429,229.44920000000016
2017-08-09,2017,8,9,Wednesday,32,2017-32,246.47,247.31,246.06,247.25,62632600.0,232.42,-4.050630119167842e-05,-,232.37785714285724,229.57940000000016
2017-08-10,2017,8,10,Thursday,32,2017-32,246.29,246.44,243.7,243.76,120479500.0,229.13,-0.014115212334162797,-,232.16785714285726,229.64500000000012
2017-08-11,2017,8,11,Friday,32,2017-32,244.02,244.8,243.75,244.12,74869900.0,229.47,0.0014767672860884762,+,231.98642857142863,229.6814000000001
2017-08-14,2017,8,14,Monday,33,2017-33,245.59,246.79,245.55,246.54,73291900.0,231.75,0.009913117836843009,+,231.927142857143,229.7482000000001
2017-08-15,2017,8,15,Tuesday,33,2017-33,246.98,247.0,246.16,246.51,55242700.0,231.72,-0.00012147875395851492,-,231.8657142857144,229.81780000000012
2017-08-16,2017,8,16,Wednesday,33,2017-33,247.11,247.57,246.45,246.94,56715500.0,232.12,0.0017441727233433735,+,231.84785714285724,229.9100000000001
2017-08-17,2017,8,17,Thursday,33,2017-33,246.24,246.6,243.09,243.09,128490400.0,228.51,-0.015590748729185087,-,231.59142857142865,229.92160000000013
2017-08-18,2017,8,18,Friday,33,2017-33,242.9,244.19,242.2,242.71,136748000.0,228.15,-0.0015631063105275846,-,231.31928571428583,229.92380000000009
2017-08-21,2017,8,21,Monday,34,2017-34,242.64,243.2,241.83,242.9,65469700.0,228.33,0.0007827098373645036,+,231.02285714285716,229.93640000000008
2017-08-22,2017,8,22,Tuesday,34,2017-34,243.57,245.62,243.55,245.44,63140100.0,230.71,0.010456972798799093,+,230.8885714285715,229.99760000000006
2017-08-23,2017,8,23,Wednesday,34,2017-34,244.33,245.05,244.16,244.56,50203800.0,229.89,-0.0035854312391774283,-,230.72785714285718,230.02020000000007
2017-08-24,2017,8,24,Thursday,34,2017-34,245.0,245.18,243.75,243.99,50741700.0,229.35,-0.0023306327030918612,-,230.49785714285716,230.0378000000001
2017-08-25,2017,8,25,Friday,34,2017-34,244.9,245.61,244.39,244.56,64445900.0,229.89,0.00233607724110696,+,230.27571428571432,230.07500000000007
2017-08-28,2017,8,28,Monday,35,2017-35,245.17,245.2,244.09,244.57,40565600.0,229.9,4.101987897664472e-05,+,230.09571428571437,230.1114000000001
2017-08-29,2017,8,29,Tuesday,35,2017-35,243.06,245.15,242.93,244.85,51135700.0,230.16,0.001144726267920282,+,229.93428571428575,230.11500000000007
2017-08-30,2017,8,30,Wednesday,35,2017-35,244.83,246.32,244.62,246.01,62030800.0,231.25,0.004737620950678646,+,230.0857142857143,230.17140000000006
2017-08-31,2017,8,31,Thursday,35,2017-35,246.72,247.77,246.05,247.49,103803900.0,232.64,0.006016156047379706,+,230.31214285714287,230.25680000000003
2017-09-01,2017,9,1,Friday,35,2017-35,247.92,248.33,247.67,247.84,62007000.0,232.97,0.001414172870548569,+,230.3992857142857,230.3508
2017-09-05,2017,9,5,Tuesday,36,2017-36,247.26,247.52,244.95,246.06,91398800.0,231.3,-0.007182113566286508,-,230.36928571428572,230.406
2017-09-06,2017,9,6,Wednesday,36,2017-36,246.84,247.28,246.23,246.9,57916900.0,232.09,0.003413713422366849,+,230.3671428571429,230.47400000000002
2017-09-07,2017,9,7,Thursday,36,2017-36,247.25,247.27,246.4,246.87,58034700.0,232.06,-0.00012143311589551953,-,230.6207142857143,230.57819999999995
2017-09-08,2017,9,8,Friday,36,2017-36,246.54,247.11,246.3,246.58,63832800.0,231.79,-0.0011747631470764295,-,230.8807142857143,230.6364
2017-09-11,2017,9,11,Monday,37,2017-37,248.04,249.3,248.02,249.21,71364800.0,234.26,0.010665881253478338,+,231.30428571428573,230.7842
2017-09-12,2017,9,12,Tuesday,37,2017-37,249.63,250.09,249.42,250.05,56896000.0,235.05,0.003370890296478857,+,231.61428571428573,230.93939999999995
2017-09-13,2017,9,13,Wednesday,37,2017-37,249.72,250.21,249.59,250.17,59228000.0,235.16,0.00047967826695205495,+,231.9907142857143,231.08899999999997
2017-09-14,2017,9,14,Thursday,37,2017-37,249.8,250.32,249.6,250.09,95446300.0,235.09,-0.0003196970774482777,-,232.40071428571432,231.22679999999997
2017-09-15,2017,9,15,Friday,37,2017-37,248.69,249.29,248.57,249.19,95432400.0,235.4,0.0013460520037695822,+,232.79428571428573,231.41239999999993
2017-09-18,2017,9,18,Monday,38,2017-38,249.61,250.12,249.28,249.72,46235200.0,235.9,0.0021270120614300674,+,233.22285714285718,231.57879999999992
2017-09-19,2017,9,19,Tuesday,38,2017-38,250.0,250.07,249.6,249.97,47108100.0,236.14,0.0010010291661322057,+,233.65000000000006,231.74499999999992
2017-09-20,2017,9,20,Wednesday,38,2017-38,250.07,250.19,248.92,250.06,59574100.0,236.22,0.0003601160926918201,+,234.00500000000005,231.91619999999992
2017-09-21,2017,9,21,Thursday,38,2017-38,249.88,249.98,249.19,249.39,48211400.0,235.59,-0.002679324995358834,-,234.21571428571437,232.0405999999999
2017-09-22,2017,9,22,Friday,38,2017-38,249.05,249.63,249.02,249.44,51214000.0,235.64,0.00020045779508470749,+,234.40642857142865,232.15819999999985
2017-09-25,2017,9,25,Monday,39,2017-39,249.15,249.55,248.08,248.93,57064400.0,235.16,-0.0020445834985133304,-,234.6821428571429,232.24479999999986
2017-09-26,2017,9,26,Tuesday,39,2017-39,249.42,249.7,248.81,249.08,54082000.0,235.3,0.0006026144656021692,+,234.91142857142864,232.33479999999986
2017-09-27,2017,9,27,Wednesday,39,2017-39,249.88,250.49,248.87,250.05,81001400.0,236.21,0.0038943697360138696,+,235.20785714285716,232.44059999999985
2017-09-28,2017,9,28,Thursday,39,2017-39,249.73,250.44,249.63,250.35,44778800.0,236.5,0.0011996367047102385,+,235.54428571428573,232.52719999999985
2017-09-29,2017,9,29,Friday,39,2017-39,250.34,251.32,250.13,251.23,85578000.0,237.33,0.0035152384097880685,+,235.76357142857142,232.62839999999986
2017-10-02,2017,10,2,Monday,40,2017-40,251.49,252.32,251.29,252.32,59023000.0,238.36,0.00433855266963068,+,236.00000000000003,232.75419999999986
2017-10-03,2017,10,3,Tuesday,40,2017-40,252.32,252.89,252.23,252.86,66810200.0,238.87,0.002140060459428605,+,236.26500000000004,232.89139999999983
2017-10-04,2017,10,4,Wednesday,40,2017-40,252.69,253.44,252.56,253.16,55953600.0,239.15,0.0011865609878933814,+,236.55500000000004,233.02279999999985
2017-10-05,2017,10,5,Thursday,40,2017-40,253.54,254.68,253.2,254.66,63522800.0,240.57,0.005925071806339721,+,236.92428571428573,233.18259999999984
2017-10-06,2017,10,6,Friday,40,2017-40,254.15,254.7,253.85,254.37,80646000.0,240.29,-0.0011387217862220964,-,237.23785714285717,233.34099999999984
2017-10-09,2017,10,9,Monday,41,2017-41,254.63,254.7,253.65,253.95,35803100.0,239.9,-0.0016511334476760895,-,237.50642857142861,233.49699999999984
2017-10-10,2017,10,10,Tuesday,41,2017-41,254.6,255.05,253.98,254.62,43057400.0,240.53,0.0026382829426951915,+,237.81428571428575,233.66839999999985
2017-10-11,2017,10,11,Wednesday,41,2017-41,254.51,255.02,254.32,255.02,47674300.0,240.91,0.001570976195752083,+,238.19428571428574,233.83699999999988
2017-10-12,2017,10,12,Thursday,41,2017-41,254.66,255.06,254.37,254.64,47065100.0,240.55,-0.001490099163230063,-,238.54500000000007,233.99619999999985
2017-10-13,2017,10,13,Friday,41,2017-41,255.14,255.27,254.64,254.95,54800400.0,240.84,0.001217404597681382,+,238.9507142857144,234.17019999999985
2017-10-16,2017,10,16,Monday,42,2017-42,255.21,255.51,254.82,255.29,38221700.0,241.16,0.0013337027398274692,+,239.36928571428572,234.3419999999999
2017-10-17,2017,10,17,Tuesday,42,2017-42,255.23,255.52,254.98,255.47,31561000.0,241.33,0.0007049699941688027,+,239.73500000000007,234.50859999999986
2017-10-18,2017,10,18,Wednesday,42,2017-42,255.9,255.95,255.5,255.72,40888300.0,241.57,0.0009785616780906279,+,240.0971428571429,234.69159999999985
